Response_ID,Timestamp,How would you rate your overall satisfaction with the workshop?,Which academic department do you belong to?,What is your current year of study?,Which workshop topic was most valuable to you?,Which skills would you like to explore in future sessions? (Select all that apply),How clear and effective was the instructor's delivery?,Would you recommend this workshop to your peers?,What aspects of the workshop did you like the most?,What improvements or changes would you suggest?
119,2026-08-29 16:59:33.135317,5.0,Information Technology,4th Year,Python & FastAPI Backends,Docker & Kubernetes,5.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",Audio had occasional echo in the auditorium back rows.
120,2026-09-01 04:08:33.135317,5.0,Information Technology,4th Year,AI-assisted Coding & LLMs,"Docker & Kubernetes, Autonomous AI Agents, Advanced System Design",5.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,"Wi-Fi connection in the lab was unstable, which made following cloud deployment steps harder."
121,2026-08-31 01:07:33.135317,5.0,Computer Science,1st Year,AI-assisted Coding & LLMs,"Vector Databases & RAG, Mobile App Development",5.0,Yes,The live coding demonstrations on AI-assisted coding and FastAPI were phenomenal.,Need more time allocated for hands-on practice rather than rapid live coding.
122,2026-08-31 10:35:33.135317,3.0,Electronics & Communication,2nd Year,Cloud Deployment & DevOps,"Docker & Kubernetes, Vector Databases & RAG",2.0,Yes,Great energy from the instructor and very well structured presentation slides.,Please include more beginner-friendly debugging tips.
123,2026-08-28 03:24:33.135317,5.0,Computer Science,2nd Year,Python & FastAPI Backends,"Mobile App Development, Docker & Kubernetes, Vector Databases & RAG",4.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,Need more time allocated for hands-on practice rather than rapid live coding.
124,2026-08-30 04:59:33.135317,5.0,Computer Science,2nd Year,Cloud Deployment & DevOps,"Advanced System Design, Autonomous AI Agents",5.0,Yes,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
125,2026-08-31 10:11:33.135317,5.0,Computer Science,4th Year,Python & FastAPI Backends,"Mobile App Development, Autonomous AI Agents, Docker & Kubernetes",4.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",Please provide code repositories and slides earlier before the session starts.
126,2026-08-31 01:44:33.135317,4.0,Information Technology,4th Year,React & Modern UI Systems,"Vector Databases & RAG, Autonomous AI Agents, Mobile App Development",4.0,Yes,Loved building a working AI application in real time during the second half.,The pace in the second half was a bit too fast for beginners without prior Python experience.
127,2026-08-29 23:55:33.135317,5.0,Information Technology,2nd Year,React & Modern UI Systems,"Mobile App Development, Advanced System Design",4.0,Yes,The best tech workshop we had this semester. Very inspiring!,
128,2026-09-02 11:24:33.135317,4.0,Computer Science,1st Year,Python & FastAPI Backends,"Advanced System Design, Vector Databases & RAG, Autonomous AI Agents",4.0,Yes,The live coding demonstrations on AI-assisted coding and FastAPI were phenomenal.,"Wi-Fi connection in the lab was unstable, which made following cloud deployment steps harder."
129,2026-08-29 16:10:33.135317,5.0,Computer Science,2nd Year,React & Modern UI Systems,"Vector Databases & RAG, Docker & Kubernetes",5.0,Yes,,
130,2026-08-30 23:29:33.135317,5.0,Computer Science,3rd Year,Python & FastAPI Backends,"Advanced System Design, Docker & Kubernetes, Mobile App Development",5.0,Yes,,Please provide code repositories and slides earlier before the session starts.
131,2026-08-28 04:51:33.135317,5.0,Electronics & Communication,3rd Year,AI-assisted Coding & LLMs,Mobile App Development,5.0,Yes,Loved the clear explanations of REST API architecture and database models.,
132,2026-09-02 09:15:33.135317,5.0,Computer Science,2nd Year,React & Modern UI Systems,Vector Databases & RAG,5.0,Yes,The AI integration section was eye opening and directly applicable to our capstone project.,Need more time allocated for hands-on practice rather than rapid live coding.
133,2026-08-31 09:28:33.135317,1.0,Computer Science,4th Year,AI-assisted Coding & LLMs,Docker & Kubernetes,1.0,Maybe,Practical hands-on session made difficult backend concepts very clear and easy to follow.,
134,2026-08-30 14:20:33.135317,5.0,Computer Science,2nd Year,AI-assisted Coding & LLMs,"Vector Databases & RAG, Advanced System Design",5.0,Yes,The best tech workshop we had this semester. Very inspiring!,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
135,2026-09-01 06:50:33.135317,3.0,Computer Science,4th Year,Python & FastAPI Backends,"Advanced System Design, Mobile App Development",4.0,Maybe,Loved building a working AI application in real time during the second half.,The pace in the second half was a bit too fast for beginners without prior Python experience.
136,2026-08-28 05:33:33.135317,4.0,Computer Science,3rd Year,React & Modern UI Systems,Mobile App Development,4.0,Yes,,
137,2026-08-30 00:35:33.135317,5.0,AI & Data Science,2nd Year,Python & FastAPI Backends,"Autonomous AI Agents, Mobile App Development",5.0,Yes,Loved the clear explanations of REST API architecture and database models.,
138,2026-08-31 11:44:33.135317,5.0,AI & Data Science,1st Year,Cloud Deployment & DevOps,"Vector Databases & RAG, Advanced System Design",5.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,The pace in the second half was a bit too fast for beginners without prior Python experience.
139,2026-08-28 03:57:33.135317,5.0,Computer Science,2nd Year,Python & FastAPI Backends,"Docker & Kubernetes, Vector Databases & RAG, Mobile App Development",5.0,Yes,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,Please include more beginner-friendly debugging tips.
140,2026-08-31 23:24:33.135317,5.0,Information Technology,2nd Year,AI-assisted Coding & LLMs,"Docker & Kubernetes, Autonomous AI Agents, Advanced System Design",4.0,Maybe,The best tech workshop we had this semester. Very inspiring!,The pace in the second half was a bit too fast for beginners without prior Python experience.
141,2026-08-31 06:19:33.135317,4.0,Information Technology,2nd Year,React & Modern UI Systems,"Vector Databases & RAG, Autonomous AI Agents, Docker & Kubernetes",5.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,
142,2026-08-30 10:51:33.135317,5.0,Computer Science,1st Year,Python & FastAPI Backends,"Autonomous AI Agents, Vector Databases & RAG, Docker & Kubernetes",5.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",Please include more beginner-friendly debugging tips.
143,2026-08-30 22:23:33.135317,4.0,Computer Science,4th Year,Python & FastAPI Backends,"Docker & Kubernetes, Mobile App Development, Autonomous AI Agents",4.0,Yes,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
144,2026-09-02 07:11:33.135317,5.0,Electronics & Communication,2nd Year,AI-assisted Coding & LLMs,"Advanced System Design, Docker & Kubernetes",5.0,Yes,The best tech workshop we had this semester. Very inspiring!,Audio had occasional echo in the auditorium back rows.
145,2026-09-02 00:57:33.135317,4.0,Electronics & Communication,3rd Year,Cloud Deployment & DevOps,"Autonomous AI Agents, Docker & Kubernetes, Vector Databases & RAG",4.0,Yes,The AI integration section was eye opening and directly applicable to our capstone project.,
146,2026-09-01 15:41:33.135317,5.0,Information Technology,4th Year,Python & FastAPI Backends,"Advanced System Design, Vector Databases & RAG, Docker & Kubernetes",5.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,Please include more beginner-friendly debugging tips.
147,2026-08-28 12:22:33.135317,2.0,AI & Data Science,1st Year,Cloud Deployment & DevOps,"Mobile App Development, Vector Databases & RAG",2.0,No,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,
148,2026-08-31 14:50:33.135317,5.0,Computer Science,3rd Year,Python & FastAPI Backends,Mobile App Development,4.0,Yes,Great energy from the instructor and very well structured presentation slides.,The pace in the second half was a bit too fast for beginners without prior Python experience.
149,2026-09-01 16:49:33.135317,2.0,Information Technology,2nd Year,Cloud Deployment & DevOps,Docker & Kubernetes,2.0,Maybe,Practical hands-on session made difficult backend concepts very clear and easy to follow.,Need more time allocated for hands-on practice rather than rapid live coding.
150,2026-08-29 13:30:33.135317,3.0,Information Technology,3rd Year,Python & FastAPI Backends,"Docker & Kubernetes, Vector Databases & RAG",3.0,No,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",
151,2026-08-30 13:18:33.135317,5.0,Information Technology,3rd Year,AI-assisted Coding & LLMs,Vector Databases & RAG,5.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,Need more time allocated for hands-on practice rather than rapid live coding.
152,2026-08-28 10:29:33.135317,5.0,Information Technology,1st Year,Cloud Deployment & DevOps,"Vector Databases & RAG, Mobile App Development",5.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",
153,2026-09-01 01:20:33.135317,5.0,Information Technology,2nd Year,AI-assisted Coding & LLMs,Mobile App Development,4.0,Yes,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,Some advanced AI prompting techniques needed more foundational explanation.
154,2026-08-30 00:49:33.135317,5.0,Information Technology,2nd Year,AI-assisted Coding & LLMs,"Mobile App Development, Vector Databases & RAG, Autonomous AI Agents",5.0,Yes,The best tech workshop we had this semester. Very inspiring!,Please provide code repositories and slides earlier before the session starts.
155,2026-08-30 22:23:33.135317,5.0,Information Technology,3rd Year,AI-assisted Coding & LLMs,"Vector Databases & RAG, Advanced System Design, Autonomous AI Agents",4.0,Yes,Loved the clear explanations of REST API architecture and database models.,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
156,2026-09-01 00:31:33.135317,4.0,Information Technology,1st Year,Python & FastAPI Backends,"Mobile App Development, Autonomous AI Agents",5.0,Yes,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,Audio had occasional echo in the auditorium back rows.
157,2026-08-29 09:23:33.135317,5.0,AI & Data Science,3rd Year,Python & FastAPI Backends,"Autonomous AI Agents, Advanced System Design, Vector Databases & RAG",5.0,Yes,,"Wi-Fi connection in the lab was unstable, which made following cloud deployment steps harder."
158,2026-09-01 07:12:33.135317,5.0,Information Technology,3rd Year,Cloud Deployment & DevOps,"Mobile App Development, Autonomous AI Agents",5.0,Yes,Loved the clear explanations of REST API architecture and database models.,
159,2026-09-01 20:06:33.135317,4.0,Computer Science,1st Year,Python & FastAPI Backends,Docker & Kubernetes,4.0,Yes,Loved the clear explanations of REST API architecture and database models.,Audio had occasional echo in the auditorium back rows.
160,2026-09-01 15:03:33.135317,5.0,Computer Science,2nd Year,AI-assisted Coding & LLMs,"Mobile App Development, Autonomous AI Agents, Advanced System Design",4.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,Please include more beginner-friendly debugging tips.
161,2026-08-31 08:16:33.135317,5.0,AI & Data Science,4th Year,AI-assisted Coding & LLMs,Autonomous AI Agents,5.0,Yes,,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
162,2026-09-01 14:01:33.135317,4.0,Electronics & Communication,3rd Year,Python & FastAPI Backends,Advanced System Design,4.0,Yes,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,
163,2026-08-31 02:39:33.135317,4.0,Electronics & Communication,4th Year,Cloud Deployment & DevOps,Docker & Kubernetes,5.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,Need more time allocated for hands-on practice rather than rapid live coding.
164,2026-08-31 21:43:33.135317,4.0,Information Technology,1st Year,AI-assisted Coding & LLMs,Docker & Kubernetes,5.0,Yes,Great energy from the instructor and very well structured presentation slides.,The pace in the second half was a bit too fast for beginners without prior Python experience.
165,2026-08-31 03:26:33.135317,5.0,Information Technology,2nd Year,Python & FastAPI Backends,"Autonomous AI Agents, Mobile App Development, Vector Databases & RAG",5.0,Yes,,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
166,2026-08-28 05:41:33.135317,3.0,Computer Science,3rd Year,Python & FastAPI Backends,"Advanced System Design, Vector Databases & RAG, Mobile App Development",3.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",
167,2026-09-02 02:45:33.135317,5.0,Computer Science,4th Year,Cloud Deployment & DevOps,"Advanced System Design, Vector Databases & RAG, Mobile App Development",5.0,Yes,Loved the clear explanations of REST API architecture and database models.,
168,2026-08-29 13:17:33.135317,5.0,Information Technology,2nd Year,AI-assisted Coding & LLMs,"Mobile App Development, Docker & Kubernetes, Autonomous AI Agents",5.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,
169,2026-09-01 20:37:33.135317,3.0,Computer Science,1st Year,AI-assisted Coding & LLMs,Docker & Kubernetes,4.0,Maybe,The best tech workshop we had this semester. Very inspiring!,Please include more beginner-friendly debugging tips.
170,2026-08-31 01:49:33.135317,4.0,Information Technology,3rd Year,AI-assisted Coding & LLMs,"Docker & Kubernetes, Vector Databases & RAG, Autonomous AI Agents",5.0,Yes,The AI integration section was eye opening and directly applicable to our capstone project.,
171,2026-09-02 00:04:33.135317,5.0,Information Technology,3rd Year,AI-assisted Coding & LLMs,"Autonomous AI Agents, Advanced System Design, Vector Databases & RAG",4.0,Maybe,,Please provide code repositories and slides earlier before the session starts.
172,2026-08-31 23:12:33.135317,5.0,Computer Science,2nd Year,Python & FastAPI Backends,Autonomous AI Agents,5.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,
173,2026-08-30 22:55:33.135317,5.0,AI & Data Science,2nd Year,AI-assisted Coding & LLMs,Autonomous AI Agents,5.0,Yes,Loved the clear explanations of REST API architecture and database models.,
174,2026-08-29 00:51:33.135317,4.0,Information Technology,2nd Year,AI-assisted Coding & LLMs,"Mobile App Development, Vector Databases & RAG",3.0,Yes,Loved building a working AI application in real time during the second half.,
175,2026-09-01 15:42:33.135317,4.0,AI & Data Science,3rd Year,React & Modern UI Systems,"Advanced System Design, Mobile App Development",3.0,Yes,,
176,2026-08-28 22:02:33.135317,5.0,Computer Science,3rd Year,Python & FastAPI Backends,Vector Databases & RAG,4.0,Yes,The best tech workshop we had this semester. Very inspiring!,The pace in the second half was a bit too fast for beginners without prior Python experience.
177,2026-09-02 04:49:33.135317,4.0,Computer Science,4th Year,Cloud Deployment & DevOps,"Autonomous AI Agents, Vector Databases & RAG",3.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,Some advanced AI prompting techniques needed more foundational explanation.
178,2026-08-28 20:49:33.135317,4.0,Information Technology,3rd Year,React & Modern UI Systems,"Vector Databases & RAG, Autonomous AI Agents, Docker & Kubernetes",4.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",
179,2026-08-30 10:19:33.135317,4.0,Computer Science,1st Year,Python & FastAPI Backends,"Autonomous AI Agents, Docker & Kubernetes",5.0,Maybe,The AI integration section was eye opening and directly applicable to our capstone project.,Need more time allocated for hands-on practice rather than rapid live coding.
180,2026-08-31 02:09:33.135317,4.0,Electronics & Communication,2nd Year,Python & FastAPI Backends,"Vector Databases & RAG, Autonomous AI Agents",3.0,Yes,,
181,2026-08-31 23:49:33.135317,5.0,AI & Data Science,1st Year,Python & FastAPI Backends,"Mobile App Development, Docker & Kubernetes",4.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,
182,2026-08-29 00:14:33.135317,5.0,Information Technology,3rd Year,Python & FastAPI Backends,Advanced System Design,4.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",The pace in the second half was a bit too fast for beginners without prior Python experience.
183,2026-08-29 14:29:33.135317,5.0,Information Technology,3rd Year,React & Modern UI Systems,Mobile App Development,5.0,Yes,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,
184,2026-08-30 17:58:33.135317,5.0,Computer Science,1st Year,AI-assisted Coding & LLMs,Mobile App Development,4.0,Yes,Loved building a working AI application in real time during the second half.,"Wi-Fi connection in the lab was unstable, which made following cloud deployment steps harder."
185,2026-08-29 16:14:33.135317,5.0,Computer Science,2nd Year,React & Modern UI Systems,"Advanced System Design, Vector Databases & RAG",5.0,Yes,The best tech workshop we had this semester. Very inspiring!,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
186,2026-08-30 16:03:33.135317,5.0,Computer Science,4th Year,Cloud Deployment & DevOps,Docker & Kubernetes,5.0,Maybe,Practical examples rather than just boring slides. Outstanding workshop!,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
187,2026-08-31 07:30:33.135317,5.0,Electronics & Communication,1st Year,React & Modern UI Systems,Mobile App Development,5.0,Maybe,Practical hands-on session made difficult backend concepts very clear and easy to follow.,Audio had occasional echo in the auditorium back rows.
188,2026-08-31 18:32:33.135317,4.0,Information Technology,3rd Year,AI-assisted Coding & LLMs,Mobile App Development,5.0,Yes,The AI integration section was eye opening and directly applicable to our capstone project.,Audio had occasional echo in the auditorium back rows.
189,2026-08-31 00:52:33.135317,4.0,Computer Science,4th Year,React & Modern UI Systems,Docker & Kubernetes,3.0,Yes,The best tech workshop we had this semester. Very inspiring!,
190,2026-08-31 14:43:33.135317,2.0,AI & Data Science,2nd Year,React & Modern UI Systems,Docker & Kubernetes,3.0,No,Loved the clear explanations of REST API architecture and database models.,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
191,2026-08-30 11:30:33.135317,4.0,Computer Science,2nd Year,Python & FastAPI Backends,Mobile App Development,4.0,Yes,,Please provide code repositories and slides earlier before the session starts.
192,2026-08-28 14:29:33.135317,5.0,AI & Data Science,3rd Year,AI-assisted Coding & LLMs,"Mobile App Development, Autonomous AI Agents",5.0,Yes,The AI integration section was eye opening and directly applicable to our capstone project.,
193,2026-08-29 15:38:33.135317,5.0,Computer Science,3rd Year,AI-assisted Coding & LLMs,Vector Databases & RAG,4.0,Yes,Loved the clear explanations of REST API architecture and database models.,
194,2026-08-31 03:05:33.135317,4.0,Information Technology,2nd Year,React & Modern UI Systems,"Mobile App Development, Autonomous AI Agents",4.0,Yes,Loved building a working AI application in real time during the second half.,Audio had occasional echo in the auditorium back rows.
195,2026-08-30 03:44:33.135317,4.0,Computer Science,2nd Year,AI-assisted Coding & LLMs,"Vector Databases & RAG, Docker & Kubernetes, Advanced System Design",3.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,
196,2026-09-01 20:25:33.135317,5.0,Information Technology,4th Year,AI-assisted Coding & LLMs,"Docker & Kubernetes, Mobile App Development",5.0,Yes,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,Please provide code repositories and slides earlier before the session starts.
197,2026-08-31 18:24:33.135317,5.0,Computer Science,1st Year,AI-assisted Coding & LLMs,"Advanced System Design, Vector Databases & RAG",5.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,
198,2026-08-31 13:25:33.135317,5.0,Information Technology,4th Year,Cloud Deployment & DevOps,Vector Databases & RAG,5.0,Yes,The AI integration section was eye opening and directly applicable to our capstone project.,Need more time allocated for hands-on practice rather than rapid live coding.
199,2026-09-02 08:36:33.135317,2.0,Computer Science,1st Year,React & Modern UI Systems,"Mobile App Development, Advanced System Design",3.0,No,Practical hands-on session made difficult backend concepts very clear and easy to follow.,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
200,2026-08-29 14:31:33.135317,4.0,Computer Science,2nd Year,AI-assisted Coding & LLMs,Advanced System Design,5.0,Yes,,Need more time allocated for hands-on practice rather than rapid live coding.
201,2026-08-31 00:39:33.135317,4.0,AI & Data Science,1st Year,React & Modern UI Systems,"Vector Databases & RAG, Docker & Kubernetes, Autonomous AI Agents",5.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",Please provide code repositories and slides earlier before the session starts.
202,2026-08-30 10:35:33.135317,5.0,AI & Data Science,1st Year,React & Modern UI Systems,"Mobile App Development, Vector Databases & RAG, Docker & Kubernetes",5.0,Yes,,
203,2026-08-29 02:54:33.135317,5.0,AI & Data Science,3rd Year,Python & FastAPI Backends,"Docker & Kubernetes, Advanced System Design, Mobile App Development",5.0,Yes,Loved the clear explanations of REST API architecture and database models.,Please provide code repositories and slides earlier before the session starts.
204,2026-08-28 17:09:33.135317,1.0,Electronics & Communication,3rd Year,Cloud Deployment & DevOps,Vector Databases & RAG,1.0,No,,
205,2026-08-29 08:26:33.135317,5.0,AI & Data Science,3rd Year,Python & FastAPI Backends,"Mobile App Development, Autonomous AI Agents",5.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,Some advanced AI prompting techniques needed more foundational explanation.
206,2026-08-31 21:30:33.135317,5.0,Electronics & Communication,2nd Year,Cloud Deployment & DevOps,"Autonomous AI Agents, Mobile App Development, Docker & Kubernetes",4.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",Audio had occasional echo in the auditorium back rows.
207,2026-08-29 04:23:33.135317,5.0,Electronics & Communication,3rd Year,Python & FastAPI Backends,"Vector Databases & RAG, Mobile App Development, Advanced System Design",5.0,Yes,The live coding demonstrations on AI-assisted coding and FastAPI were phenomenal.,
208,2026-08-31 12:08:33.135317,4.0,AI & Data Science,2nd Year,AI-assisted Coding & LLMs,"Vector Databases & RAG, Advanced System Design",5.0,Yes,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,
209,2026-09-02 05:59:33.135317,5.0,AI & Data Science,1st Year,AI-assisted Coding & LLMs,"Docker & Kubernetes, Vector Databases & RAG, Mobile App Development",5.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,
210,2026-08-30 15:45:33.135317,5.0,Computer Science,3rd Year,Python & FastAPI Backends,Mobile App Development,4.0,Yes,The AI integration section was eye opening and directly applicable to our capstone project.,
211,2026-08-30 02:57:33.135317,5.0,Computer Science,3rd Year,AI-assisted Coding & LLMs,Vector Databases & RAG,5.0,Yes,,"Wi-Fi connection in the lab was unstable, which made following cloud deployment steps harder."
212,2026-08-30 10:44:33.135317,3.0,Computer Science,2nd Year,React & Modern UI Systems,Autonomous AI Agents,4.0,No,,
213,2026-09-01 02:19:33.135317,5.0,Information Technology,4th Year,AI-assisted Coding & LLMs,Advanced System Design,5.0,Yes,The best tech workshop we had this semester. Very inspiring!,
214,2026-09-02 07:09:33.135317,5.0,AI & Data Science,3rd Year,Python & FastAPI Backends,"Autonomous AI Agents, Vector Databases & RAG",5.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,
215,2026-08-31 13:46:33.135317,1.0,Information Technology,2nd Year,Cloud Deployment & DevOps,"Mobile App Development, Docker & Kubernetes, Advanced System Design",1.0,No,The AI integration section was eye opening and directly applicable to our capstone project.,Please provide code repositories and slides earlier before the session starts.
216,2026-08-28 00:55:33.135317,3.0,Information Technology,1st Year,AI-assisted Coding & LLMs,"Advanced System Design, Mobile App Development, Vector Databases & RAG",4.0,Maybe,Practical hands-on session made difficult backend concepts very clear and easy to follow.,"Wi-Fi connection in the lab was unstable, which made following cloud deployment steps harder."
217,2026-08-29 12:32:33.135317,2.0,Computer Science,1st Year,Cloud Deployment & DevOps,"Advanced System Design, Autonomous AI Agents",2.0,No,Practical examples rather than just boring slides. Outstanding workshop!,Would prefer extending the session to a two-day bootcamp to cover advanced topics in depth.
218,2026-08-28 06:33:33.135317,4.0,Computer Science,4th Year,AI-assisted Coding & LLMs,"Vector Databases & RAG, Autonomous AI Agents, Mobile App Development",3.0,Yes,The live coding demonstrations on AI-assisted coding and FastAPI were phenomenal.,
219,2026-09-02 08:46:33.135317,5.0,Computer Science,2nd Year,React & Modern UI Systems,"Autonomous AI Agents, Advanced System Design",5.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,
220,2026-08-28 07:22:33.135317,5.0,Computer Science,4th Year,Python & FastAPI Backends,"Vector Databases & RAG, Docker & Kubernetes, Autonomous AI Agents",5.0,Yes,Practical hands-on session made difficult backend concepts very clear and easy to follow.,Please provide code repositories and slides earlier before the session starts.
221,2026-08-29 05:50:33.135317,5.0,AI & Data Science,1st Year,React & Modern UI Systems,"Vector Databases & RAG, Advanced System Design",4.0,Yes,The live coding demonstrations on AI-assisted coding and FastAPI were phenomenal.,Audio had occasional echo in the auditorium back rows.
222,2026-08-29 05:18:33.135317,5.0,Computer Science,2nd Year,React & Modern UI Systems,Advanced System Design,4.0,Yes,The live coding demonstrations on AI-assisted coding and FastAPI were phenomenal.,
223,2026-09-01 12:28:33.135317,3.0,Information Technology,1st Year,Python & FastAPI Backends,"Docker & Kubernetes, Autonomous AI Agents",3.0,Yes,The live coding demonstrations on AI-assisted coding and FastAPI were phenomenal.,Some advanced AI prompting techniques needed more foundational explanation.
224,2026-08-31 03:37:33.135317,5.0,AI & Data Science,3rd Year,AI-assisted Coding & LLMs,Advanced System Design,5.0,Maybe,Loved building a working AI application in real time during the second half.,
225,2026-09-02 05:57:33.135317,4.0,Information Technology,2nd Year,AI-assisted Coding & LLMs,Mobile App Development,3.0,Maybe,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,
226,2026-08-30 22:59:33.135317,2.0,Electronics & Communication,2nd Year,Cloud Deployment & DevOps,Autonomous AI Agents,2.0,No,Loved the clear explanations of REST API architecture and database models.,Need more time allocated for hands-on practice rather than rapid live coding.
227,2026-08-30 13:14:33.135317,5.0,Electronics & Communication,1st Year,AI-assisted Coding & LLMs,"Autonomous AI Agents, Mobile App Development, Docker & Kubernetes",5.0,Yes,Loved building a working AI application in real time during the second half.,
228,2026-09-01 18:49:33.135317,4.0,Computer Science,3rd Year,React & Modern UI Systems,Autonomous AI Agents,4.0,Yes,Great energy from the instructor and very well structured presentation slides.,Please provide code repositories and slides earlier before the session starts.
229,2026-08-28 19:52:33.135317,5.0,Computer Science,2nd Year,AI-assisted Coding & LLMs,Mobile App Development,5.0,Maybe,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,Please provide code repositories and slides earlier before the session starts.
230,2026-08-28 20:10:33.135317,5.0,AI & Data Science,2nd Year,React & Modern UI Systems,"Vector Databases & RAG, Autonomous AI Agents",5.0,Yes,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",The pace in the second half was a bit too fast for beginners without prior Python experience.
231,2026-08-31 19:06:33.135317,3.0,Computer Science,3rd Year,AI-assisted Coding & LLMs,"Vector Databases & RAG, Autonomous AI Agents, Advanced System Design",4.0,Maybe,,Please provide code repositories and slides earlier before the session starts.
232,2026-08-28 00:16:33.135317,5.0,Computer Science,3rd Year,AI-assisted Coding & LLMs,"Autonomous AI Agents, Docker & Kubernetes, Advanced System Design",5.0,Yes,,
233,2026-09-02 01:52:33.135317,4.0,Information Technology,3rd Year,AI-assisted Coding & LLMs,"Autonomous AI Agents, Vector Databases & RAG",4.0,Yes,Practical examples rather than just boring slides. Outstanding workshop!,Audio had occasional echo in the auditorium back rows.
234,2026-08-30 18:23:33.135317,5.0,Computer Science,3rd Year,AI-assisted Coding & LLMs,"Vector Databases & RAG, Autonomous AI Agents",5.0,Yes,The best tech workshop we had this semester. Very inspiring!,
235,2026-08-29 14:56:33.135317,5.0,Information Technology,4th Year,Python & FastAPI Backends,Advanced System Design,5.0,Yes,Loved the clear explanations of REST API architecture and database models.,Audio had occasional echo in the auditorium back rows.
236,2026-09-01 09:24:33.135317,5.0,AI & Data Science,2nd Year,React & Modern UI Systems,Autonomous AI Agents,5.0,Yes,Loved building a working AI application in real time during the second half.,
237,2026-09-01 13:20:33.135317,4.0,AI & Data Science,1st Year,Cloud Deployment & DevOps,Vector Databases & RAG,4.0,Maybe,Clear step-by-step guidance on connecting frontend React with modern FastAPI endpoints.,The pace in the second half was a bit too fast for beginners without prior Python experience.
238,2026-09-01 06:58:33.135317,4.0,Electronics & Communication,2nd Year,React & Modern UI Systems,Vector Databases & RAG,4.0,Maybe,"Interactive Q&A was super helpful, instructor cleared all our doubts patiently.",Need more time allocated for hands-on practice rather than rapid live coding.
239,2026-09-02 03:26:33.135317,5.0,Information Technology,3rd Year,AI-assisted Coding & LLMs,Mobile App Development,5.0,Yes,Great energy from the instructor and very well structured presentation slides.,Please provide code repositories and slides earlier before the session starts.
240,2026-08-28 06:19:33.135317,5.0,Computer Science,2nd Year,Python & FastAPI Backends,"Vector Databases & RAG, Docker & Kubernetes",5.0,Yes,,
